,name,hometown,high school?,sport,college
678,Zach Kissick,"Colleyville, Texas",Dallas Jesuit,mens lacrosse,north_carolina
679,Jordan Prysko,"Calgary, Alberta",Central Memorial,mens lacrosse,north_carolina
680,Patrick McCormick,"Hicksville, N.Y.",Hicksville,mens lacrosse,north_carolina
681,Brian Cannon,"Northport, N.Y.",Northport,mens lacrosse,north_carolina
682,Andy Matthews,"Baltimore, Md.",Gilman School,mens lacrosse,north_carolina
683,William McBride,"Baltimore, Md.",Gilman School,mens lacrosse,north_carolina
684,Timmy Kelly,"Lutherville, Md.",Calvert Hall,mens lacrosse,north_carolina
685,Sean Morris,"Stamford, Conn.",The Brunswick School,mens lacrosse,north_carolina
686,Ryan O'Connell,"New Canaan, Conn.",New Canaan,mens lacrosse,north_carolina
687,Ryan O'Connor,"Burke, Va.",Paul IV,mens lacrosse,north_carolina
688,Timmy Gehlbach,"Altamonte Springs, Fla.",Lake Brantley,mens lacrosse,north_carolina
689,Ryan Macri,"Hamilton, Mass.",The Governor's Academy,mens lacrosse,north_carolina
690,Justin Anderson,"Las Vegas, Nev.",Centennial,mens lacrosse,north_carolina
691,Jack Rowlett,"Burke, Va.",Robinson Secondary,mens lacrosse,north_carolina
692,Parker Alexander,"Dallas, Texas",Highland Park,mens lacrosse,north_carolina
693,Ara Atayan,"Bronxville, N.Y.",Bronxville,mens lacrosse,north_carolina
694,Riley Graham,"Dallas, Texas",St. Mark's School of Texas,mens lacrosse,north_carolina
695,Charles Kelly,"Allentown, Pa.",Malvern Prep,mens lacrosse,north_carolina
696,Cam Macri,"Hamilton, Mass.",The Governor's Academy,mens lacrosse,north_carolina
697,Patrick Lyons,"Wilmington, Del.",Salesianum School,mens lacrosse,north_carolina
698,Bailey Laidman,"Dover, Mass.",Dover-Sherborn,mens lacrosse,north_carolina
699,Steven Schneider,"Manhasset, N.Y.",Manhasset,mens lacrosse,north_carolina
700,Matt Gavin,"Manhasset, N.Y.",Manhasset,mens lacrosse,north_carolina
701,Kyle Kolwich,"Oakville, Ontario",Holy Trinity,mens lacrosse,north_carolina
702,Luke Millican,"Southlake, Texas",Dallas Jesuit,mens lacrosse,north_carolina
703,Joey Carrington,"Danville, Calif.",San Ramon Valley,mens lacrosse,north_carolina
704,Paddy Sheehan,"Charlotte, N.C.",The Lawrenceville School,mens lacrosse,north_carolina
705,Joe Kenna,"Chantilly, Va.",St. Stephen's and St. Agnes,mens lacrosse,north_carolina
706,Jack Kozmetsky,"Dallas, Texas",Highland Park,mens lacrosse,north_carolina
707,Nate Miller,"Centennial, Colo.",Cherry Creek,mens lacrosse,north_carolina
708,Cole Haverty,"Atlanta, Ga.",The Westminster Schools,mens lacrosse,north_carolina
709,Colin Munro,"Highlands Ranch, Colo.",Mountain Vista,mens lacrosse,north_carolina
710,Jack Pezzulla,"Baltimore, Md.",Boys' Latin,mens lacrosse,north_carolina
711,Michael Nathan,"Naples, Fla.",Barron Collier,mens lacrosse,north_carolina
712,Bug Carper,"Hollis, N.H.",The Governor's Academy,mens lacrosse,north_carolina
713,Chris Cloutier,"Kitchener, Ontario",The Hill Academy,mens lacrosse,north_carolina
714,Alex Helms,"Weddington, N.C.",Weddington,mens lacrosse,north_carolina
715,Kevin Gill,"Chatham, N.J.",Chatham,mens lacrosse,north_carolina
716,Alex Bassil,"Durham, N.C.",Durham Academy,mens lacrosse,north_carolina
717,Matt McLaughlin,"Harrison, N.Y.",Harrison,mens lacrosse,north_carolina
718,Kevin Walker,"Lutherville, Md.",Gilman School,mens lacrosse,north_carolina
719,Patrick Sasser,"Cary, N.C.",Apex,mens lacrosse,north_carolina
720,Matt Cunningham,"Exeter, N.H.",Deerfield Academy,mens lacrosse,north_carolina
721,Case Carpenter,"Dallas, Texas",Highland Park,mens lacrosse,north_carolina
722,Tanner Cook,"Courtice, Ontario",The Hill Academy,mens lacrosse,north_carolina
723,Kyle Mathie,"Smithtown, N.Y.",Smithtown West,mens lacrosse,north_carolina
724,Tyler Seminetta,"Kenilworth, Ill.",New Trier,mens lacrosse,north_carolina
725,Hannah Pope,"Chapel Hill, N.C.",Durham Academy,womens lacrosse,north_carolina
726,Elizabeth Haus,"Lutherville, Md.",Notre Dame Prep,womens lacrosse,north_carolina
727,Jamie Ortega,"Centereach, N.Y.",Centereach,womens lacrosse,north_carolina
728,Marie McCool,"Moorestown, N.J.",Moorestown,womens lacrosse,north_carolina
729,Caroline Wakefield,"Centreville, Va.",Centreville,womens lacrosse,north_carolina
730,Ela Hazar,"Westwood, Mass.",Westwood,womens lacrosse,north_carolina
731,Katie Hoeg,"Mattituck, N.Y.",Mattituck,womens lacrosse,north_carolina
732,Kara Klages,"Bel Air, Md.",John Carroll,womens lacrosse,north_carolina
733,Taylor McDaniels,"Monrovia, Md.",Good Counsel,womens lacrosse,north_carolina
734,Kayla Wood,"Catonsville, Md.",Catonsville,womens lacrosse,north_carolina
735,Ally Mastroianni,"Martinsville, N.J.",Bridgewater-Raritan,womens lacrosse,north_carolina
736,Erin Kelly,"West Nyack, N.Y.",Clarkstown South,womens lacrosse,north_carolina
737,Scottie Rose Growney,"Berwyn, Pa.",Conestoga,womens lacrosse,north_carolina
738,Charlotte Sofield,"Alexandria, Va.",Bishop Ireton,womens lacrosse,north_carolina
739,Catie Woodruff,"Skaneateles, N.Y.",Skaneateles,womens lacrosse,north_carolina
740,Maddie Hoffer,"Stony Brook, N.Y.",Stony Brook,womens lacrosse,north_carolina
741,Bridget Curran,"Fair Haven, N.J.",Rumson Fair Haven Regional,womens lacrosse,north_carolina
742,Sidney Swormstedt,"Laconia, N.H.",New Hampton Prep,womens lacrosse,north_carolina
743,Gianna Bowe,"Mullica Hill, N.J.",Clearview Regional,womens lacrosse,north_carolina
744,Maggie Bill,"Huntington, N.Y.",St. Anthony's,womens lacrosse,north_carolina
745,Emma Trenchard,"Windsor, Conn.",Loomis Chaffee School,womens lacrosse,north_carolina
746,Naomi Lerner,"Chapel Hill, N.C.",Durham Academy,womens lacrosse,north_carolina
747,Charlotte Allard,"Cohasset, Mass.",Notre Dame Academy,womens lacrosse,north_carolina
748,Alex Halpin,"Mohegan Lake, N.Y.",Lakeland Senior,womens lacrosse,north_carolina
749,Marisa DiVietro,"Niskayuna, N.Y.",Niskayuna,womens lacrosse,north_carolina
750,Jamie Trabaudo,"Wyoming, Del.",Polytech,womens lacrosse,north_carolina
751,Amanda Dionne,"Nashua, N.H.",Tabor Academy,womens lacrosse,north_carolina
752,Taylor Moreno,"Huntington, N.Y.",Huntington,womens lacrosse,north_carolina
753,Jackie Williams,"Carthage, N.Y.",Carthage,womens lacrosse,north_carolina
754,Kate Kotowski,"Lloyd Harbor, N.Y.",Cold Spring Harbor,womens lacrosse,north_carolina
755,Claire Nappi,"Downingtown, Pa.",Academy of Notre Dame de Namur,womens lacrosse,north_carolina
756,Riley Harrison,"Waxhaw, NC",Charlotte Country Day,womens lacrosse,north_carolina
757,Olivia Ferrucci,"Naples, Fla.",Barron Collier,womens lacrosse,north_carolina
758,Elise Hennessey,"Londonderry, N.H.",Brewster Academy,womens lacrosse,north_carolina
